Time (days),Cover Temperature (C),Internal Air Temperature (C),Vegetation Temperature (C),Growing Medium Temperature (C),Tray Temperature (C),Floor Temperature (C),Soil Layer 1 Temperature (C),Soil Layer 2 Temperature (C),Soil Layer 3 Temperature (C),Soil Layer 4 Temperature (C),Vegetation Mean Temperature (C),Vegetation Temperature Sum (C),Water Vapour Density (kg/m^3),CO2 Density (kg/m^3),Carbohydrate in Buffer (kg/m^2),Carbohydrate in Fruit (kg/m^2),Carbohydrate in Leaf (kg/m^2),Carbohydrate in Stem (kg/m^2),Relative Growth Rate of Fruit (1/s),Relative Growth Rate of Leaf (1/s),Relative Growth Rate of Stem (1/s)
0.028287037037037,9.261687784876472,10.70239989090686,11.202146515705294,11.378077067268975,11.577276859411768,11.888915236453611,11.953016606629774,11.998310745630988,11.98150844090162,11.00833753181388,285.14429971598497,0.3337341027706028,0.0091261051569153,0.0007658931792621,0.0098323646740081,0.001001170466482,0.0100689464604409,0.0100549538965396,4.824909206075429e-07,2.7919368628179937e-06,2.228062043143685e-06
0.0282986111111111,9.261572240112857,10.70216745123031,11.201695099339249,11.377736376851374,11.577007543329728,11.88884007313868,11.952958847431944,11.998305468654737,11.981501119122017,11.008340915066585,285.144290545206,0.333863754891576,0.0091259958927008,0.0007658945762377,0.0098322963157262,0.0010011709495413,0.0100689745711755,0.0100549762993947,4.824918719270646e-07,2.79191110168318e-06,2.2280432220083877e-06
0.0283101851851851,9.261456695589343,10.701935058617837,11.201243838701316,11.377395739657857,11.576738289407672,11.888764912943202,11.952901081664038,11.998300186377437,11.981493797466896,11.00834429829655,285.1442813693085,0.3339934017873041,0.0091258866659761,0.0007658959721756,0.0098322279578525,0.0010011714326017,0.0100690026817207,0.0100549987021098,4.824928212027805e-07,2.7918853297005767e-06,2.228024393339865e-06
0.0283217592592592,9.261341150781902,10.701702712551878,11.200792733790706,11.377055155720086,11.576469097656345,11.888689755856149,11.952843309346749,11.99829489879852,11.981486475936038,11.008347681503778,285.14427218829417,0.3341230434595654,0.0091257774769704,0.000765897367076,0.0098321596003872,0.0010011719156633,0.0100690307920764,0.0100550211046847,4.824937684357731e-07,2.791859546868445e-06,2.228005557140988e-06
0.0283333333333333,9.261225605166372,10.701470412514825,11.200341784606508,11.376714625069551,11.576199968086598,11.88861460186638,11.952785530500703,11.998289605917536,11.981479154529438,11.008351064688384,285.144263002165,0.3342526799101382,0.009125668325913,0.0007658987609393,0.0098320912433305,0.001001172398726,0.0100690589022425,0.0100550435071194,4.824947136271251e-07,2.791833753185045e-06,2.227986713414624e-06
0.0283449074074074,9.261110058218549,10.701238157989051,11.199890991147868,11.376374147737865,11.575930900709238,11.88853945096281,11.95272774514666,11.998284307734082,11.981471833246928,11.008354447850252,285.14425381092275,0.3343823111408006,0.0091255592130331,0.0007659001537656,0.0098320228866828,0.0010011728817899,0.010069087012219,0.0100550659094137,4.824956567779189e-07,2.7918079486486376e-06,2.2279678621636427e-06
0.0283564814814814,9.260994509414388,10.701005948457066,11.199440353413934,11.376033723756509,11.575661895535063,11.888464303134356,11.952669953305248,11.99827900424765,11.981464512088394,11.008357830989382,285.1442446145693,0.334511937153331,0.00912545013856,0.0007659015455554,0.0098319545304442,0.0010011733648549,0.0100691151220056,0.0100550883115676,4.824965978892372e-07,2.7917821332574853e-06,2.227949003390913e-06
0.0283680555555555,9.260878958229682,10.70077378340119,11.198989871403796,11.375693353157146,11.575392952574816,11.888389158369876,11.952612154997098,11.998273695457785,11.981457191053778,11.008361214105832,285.14423541310646,0.3346415579495076,0.009125341102723,0.0007659029363088,0.009831886174615,0.0010011738479211,0.0100691432316024,0.0100551107135811,4.824975369621623e-07,2.791756307009849e-06,2.227930137099304e-06
0.0283796296296296,9.260763404140391,10.700541662303806,11.19853954511666,11.37535303597133,11.575124071839411,11.888314016658342,11.952554350242906,11.998268381364085,11.981449870142969,11.008364597199602,285.14422620653613,0.3347711735311087,0.0091252321057513,0.0007659043260263,0.0098318178191956,0.0010011743309884,0.0100691713410092,0.0100551331154539,4.824984739977769e-07,2.7917304699039885e-06,2.227911263291684e-06
0.0283912037037037,9.260647846622248,10.700309584647414,11.198089374551556,11.375012772230548,11.574855253339535,11.888238877988556,11.952496539063418,11.998263061965986,11.981442549355847,11.008367980270693,285.1442169948601,0.3349007838999124,0.0091251231478741,0.000765905714708,0.009831749464186,0.0010011748140569,0.0100691994502258,0.0100551555171861,4.824994089971635e-07,2.791704621938166e-06,2.227892381970922e-06
0.0284027777777777,9.260532285151214,10.700077549914395,11.19763935970775,11.374672561966465,11.574586497086043,11.888163742349604,11.952438721479156,11.998257737263144,11.981435228692249,11.008371363319045,285.1442077780802,0.3350303890576973,0.0091250142293208,0.0007659071023542,0.0098316811095867,0.0010011752971265,0.0100692275592522,0.0100551779187775,4.825003419614046e-07,2.7916787631106424e-06,2.2278734931398885e-06
0.0284143518518518,9.260416719203135,10.699845557587082,11.197189500584273,11.374332405210566,11.574317803089684,11.888088609730232,11.95238089751092,11.998252407254997,11.98142790815217,11.008374746344714,285.1441985561984,0.3351599890062414,0.0091249053503206,0.0007659084889653,0.0098316127553978,0.0010011757801972,0.0100692556680884,0.0100552003202281,4.82501272891583e-07,2.7916528934196786e-06,2.227854596801451e-06
0.0284259259259259,9.26030114825386,10.699613607147969,11.196739797180385,11.373992301994464,11.57404917136131,11.888013480119357,11.95232306717935,11.998247071941137,11.981420587735386,11.008378129347705,285.1441893292163,0.335289583747323,0.0091247965111028,0.0007659098745415,0.0098315444016196,0.0010011762632691,0.0100692837767341,0.0100552227215377,4.825022017887808e-07,2.791627012863536e-06,2.2278356929584787e-06
0.0284375,9.260185571779289,10.699381698079437,11.196290249495064,11.373652252349755,11.573780601911778,11.887938353506,11.952265230505075,11.998241731321116,11.981413267441951,11.008381512328016,285.14418009713603,0.3354191732827203,0.0091246877118966,0.0007659112590832,0.0098314760482524,0.0010011767463421,0.0100693118851893,0.0100552451227064,4.825031286540809e-07,2.791601121440475e-06,2.227816781613841e-06
0.028449074074074,9.260069989255214,10.69914982986387,11.195840857527571,11.37331225630794,11.573512094751775,11.887863229878915,11.95220738750885,11.99823638539442,11.981405947271584,11.008384895285587,285.1441708599592,0.3355487576142117,0.0091245789529313,0.0007659126425905,0.0098314076952964,0.0010011772294162,0.0100693399934538,0.0100552675237339,4.825040534885657e-07,2.7915752191487577e-06,2.2277978627704063e-06
0.0284606481481481,9.25995440015754,10.698918001983657,11.19539162127694,11.372972313900618,11.573243649892165,11.887788109227188,11.952149538211245,11.998231034160597,11.98139862722428,11.00838827822048,285.1441616176878,0.3356783367435755,0.0091244702344361,0.0007659140250638,0.0098313393427518,0.0010011777124915,0.0100693681015276,0.0100552899246203,4.825049762933178e-07,2.791549305986644e-06,2.227778936431044e-06
0.0284722222222222,9.259838803962111,10.698686213921292,11.194942540742431,11.372632425159338,11.57297526734368,11.88771299153956,11.95209168263301,11.998225677619246,11.981391307299988,11.008391661132634,285.14415237032364,0.3358079106725898,0.0091243615566403,0.0007659154065034,0.0098312709906189,0.0010011781955679,0.0100693962094106,0.0100553123253654,4.825058970694196e-07,2.791523381952396e-06,2.2277600025986224e-06
0.0284837962962962,9.259723200144832,10.698454465159102,11.19449361592308,11.372292590115704,11.57270694711724,11.887637876805002,11.952033820794782,11.998220315769856,11.981383987498477,11.008395044022166,285.1441431178685,0.3359374794030329,0.0091242529197733,0.0007659167869096,0.009831202638898,0.0010011786786454,0.0100694243171027,0.0100553347259691,4.825068158179538e-07,2.7914974470442744e-06,2.227741061276012e-06
0.0284953703703703,9.259607588181552,10.698222755179527,11.19404484681803,11.371952808801268,11.572438689223532,11.887562765012431,11.951975952717191,11.998214948611974,11.981376667819688,11.00839842688896,285.1441338603243,0.3360670429366831,0.0091241443240641,0.0007659181662826,0.0098311342875894,0.001001179161724,0.0100694524246037,0.0100553571264315,4.825077325400029e-07,2.7914715012605403e-06,2.2277221124660795e-06
0.0285069444444444,9.259491967548117,10.697991083464956,11.19359623342649,11.371613081247515,11.572170493673411,11.887487656150768,11.951918078420988,11.9982095761452,11.981369348263511,11.008401809733073,285.14412459769284,0.3361966012753187,0.0091240357697421,0.0007659195446228,0.0098310659366932,0.0010011796448037,0.0100694805319135,0.0100553795267522,4.825086472366494e-07,2.7914455445994542e-06,2.227703156171696e-06
0.0285185185185185,9.259376337720369,10.697759449497823,11.193147775747548,11.371273407486171,11.57190236047768,11.887412550208865,11.951860197926806,11.998204198368969,11.981362028829835,11.008405192554449,285.144115329976,0.3363261544207179,0.0091239272570366,0.0007659209219303,0.0098309975862097,0.0010011801278846,0.0100695086390321,0.0100554019269314,4.825095599089759e-07,2.791419577059279e-06,2.2276841923957293e-06
0.0285300925925925,9.259260698174272,10.697527852760516,11.192699473780351,11.370933787548664,11.571634289647136,11.88733744717564,11.951802311255337,11.998198815282876,11.981354709518598,11.008408575353144,285.1441060571756,0.336455702374659,0.0091238187861769,0.0007659222982056,0.0098309292361393,0.0010011806109666,0.0100695367459593,0.0100554243269689,4.825104705580649e-07,2.791393598638274e-06,2.227665221141049e-06
0.0285416666666666,9.259145048385562,10.697296292735416,11.19225132752399,11.37059422146666,11.57136628119258,11.887262347040064,11.95174441842721,11.998193426886472,11.981347390329688,11.008411958129216,285.1440967792935,0.3365852451389203,0.0091237103573921,0.0007659236734489,0.009830860886482,0.0010011810940497,0.0100695648526951,0.0100554467268647,4.825113791849989e-07,2.7913676093347006e-06,2.227646242410523e-06
0.0285532407407407,9.259029387830196,10.697064768904966,11.19180333697767,11.370254709271649,11.571098335124816,11.88718724979094,11.951686519463124,11.998188033179249,11.981340071262936,11.008415340882491,285.14408749633145,0.3367147827152799,0.0091236019709115,0.0007659250476605,0.0098307925372383,0.0010011815771338,0.0100695929592393,0.0100554691266185,4.825122857908606e-07,2.7913416091468204e-06,2.227627256207021e-06
0.0285648148148148,9.258913715984022,10.696833280751603,11.191355502140482,11.369915250995234,11.570830451454585,11.8871121554173,11.951628614383765,11.998182634160798,11.98133275231828,11.008418723613149,285.14407820829143,0.3368443151055161,0.0091234936269645,0.0007659264208406,0.0098307241884083,0.0010011820602191,0.0100696210655918,0.0100554915262304,4.825131903767324e-07,2.7913155980728943e-06,2.2276082625334124e-06
0.0285763888888888,9.25879803232283,10.69660182775766,11.190907823011573,11.369575846668964,11.570562630192796,11.88703706390794,11.951570703209825,11.998177229830617,11.98132543349567,11.00842210632112,285.14406891517524,0.3369738423114073,0.0091233853257802,0.0007659277929896,0.0098306558399923,0.0010011825433055,0.0100696491717526,0.0100555139257003,4.825140929436969e-07,2.791289576111183e-06,2.227589261392565e-06
0.0285879629629629,9.25868233632258,10.696370409405633,11.190460299590086,11.36923649632439,11.570294871350145,11.88696197525178,11.95151278596188,11.998171820188304,11.981318114794874,11.008425489006356,285.1440596169847,0.3371033643347318,0.0091232770675879,0.0007659291641078,0.0098305874919906,0.001001183026393,0.0100696772777214,0.0100555363250281,4.825149934928366e-07,2.791263543259948e-06,2.227570252787349e-06
0.028599537037037,9.258566627459118,10.696139025177844,11.190012931875174,11.368897199993173,11.570027174937536,11.88688688943779,11.951454862660682,11.998166405233349,11.981310796215894,11.008428871668912,285.1440503137216,0.3372328811772676,0.0091231688526169,0.0007659305341954,0.0098305191444034,0.0010011835094816,0.0100697053834983,0.0100555587242137,4.82515892025234e-07,2.7912374995174506e-06,2.2275512367206334e-06
0.0286111111111111,9.258450905208235,10.69590767455668,11.189565719865982,11.36855795770674,11.569759540965665,11.88681180645483,11.951396933326862,11.998160984965295,11.981303477758502,11.008432254308786,285.1440410053879,0.3373623928407931,0.0091230606810965,0.0007659319032527,0.0098304507972309,0.0010011839925713,0.0100697334890831,0.010055581123257,4.825167885419718e-07,2.791211444881951e-06,2.2275322131952865e-06
0.0286226851851851,9.258335169045893,10.695676357024697,11.1891186635616,11.368218769496764,11.56949196944538,11.886736726291817,11.951338997981168,11.99815555938369,11.981296159422754,11.008435636925924,285.14403169198545,0.3374918993270867,0.0091229525532559,0.00076593327128,0.0098303824504735,0.0010011844756621,0.0100697615944757,0.0100556035221579,4.825176830441324e-07,2.7911853793517114e-06,2.227513182214177e-06
0.0286342592592592,9.25821941844788,10.69544507206416,11.18867176296112,11.367879635394786,11.569224460387488,11.88666164893766,11.951281056644175,11.998150128488078,11.981288841208425,11.008439019520438,285.14402237351595,0.3376214006379265,0.0091228444693244,0.0007659346382776,0.0098303141041313,0.001001184958754,0.010069789699676,0.0100556259209164,4.825185755327984e-07,2.791159302924992e-06,2.2274941437801744e-06
0.0286458333333333,9.2581036528901,10.695213819157516,11.188225018063804,11.367540555432356,11.568957013802788,11.886586574381226,11.95122310933658,11.998144692278004,11.981281523115456,11.008442402092214,285.14401304998137,0.3377508967750907,0.0091227364295312,0.0007659360042458,0.0098302457582047,0.001001185441847,0.0100698178046838,0.0100556483195323,4.825194660090524e-07,2.791133215600055e-06,2.2274750978961478e-06
0.0286574074074074,9.2579878718484,10.694982597787146,11.18777842886874,11.367201529641022,11.568689629702078,11.886511502611484,11.951165156079073,11.998139250752956,11.981274205143734,11.00844578464131,285.1440037213835,0.3378803877403577,0.0091226284341055,0.0007659373691849,0.0098301774126938,0.001001185924941,0.0100698459094992,0.0100556707180056,4.825203544739767e-07,2.79110711737516e-06,2.227456044564965e-06
0.0286689814814814,9.257872074798684,10.694751407435549,11.187331995375018,11.366862558052446,11.56842230809616,11.886436433617291,11.951107196892336,11.998133803912594,11.981266887293144,11.008449167167726,285.1439943877242,0.3380098735355057,0.0091225204832768,0.0007659387330951,0.009830109067599,0.0010011864080362,0.010069874014122,0.0100556931163362,4.825212409286542e-07,2.791081008248569e-06,2.2274369837894966e-06
0.0286805555555555,9.25775626121674,10.694520247585046,11.186885717581845,11.366523640698064,11.568155048995834,11.886361367387622,11.951049231797017,11.998128351756293,11.981259569563576,11.00845254967146,285.1439850490053,0.3381393541623131,0.0091224125772742,0.0007659400959768,0.0098300407229205,0.0010011868911324,0.010069902118552,0.010055715514524,4.825221253741672e-07,2.791054888218543e-06,2.2274179155726103e-06
0.0286921296296296,9.257640430578476,10.694289117718029,11.18643959548831,11.366184777609533,11.5678878524119,11.886286303911277,11.950991260813794,11.998122894283767,11.98125225195497,11.008455932152458,285.1439757052287,0.3382688296225579,0.0091223047163269,0.0007659414578302,0.0098299723786585,0.0010011873742297,0.0100699302227893,0.0100557379125689,4.825230078115982e-07,2.7910287572833428e-06,2.227398839917176e-06
0.0287037037037037,9.257524582359792,10.69405801731699,11.185993629093502,11.365845968818348,11.567620718355158,11.886211243177286,11.950933283963307,11.998117431494393,11.981244934467156,11.008459314610832,285.1439663563961,0.3383982999180186,0.0091221969006643,0.0007659428186556,0.0098299040348133,0.0010011878573281,0.0100699583268336,0.0100557603104708,4.8252388824203e-07,2.79100261544123e-06,2.2273797568260624e-06
0.0287152777777777,9.25740871603648,10.693826945864316,11.185547818396683,11.365507214356173,11.567353646836407,11.88613618517445,11.950875301266308,11.998111963387828,11.98123761710002,11.008462697046468,285.1439570025095,0.3385277650504733,0.0091220891305156,0.0007659441784533,0.0098298356913852,0.0010011883404275,0.0100699864306848,0.0100557827082297,4.825247666665449e-07,2.7909764626904653e-06,2.2273606663021382e-06
0.0287268518518518,9.257292831084442,10.693595902842333,11.185102163396891,11.365168514254492,11.567086637866453,11.886061129891688,11.950817312743425,11.99810648996356,11.981230299853564,11.00846607945948,285.1439476435707,0.3386572250217003,0.0091219814061101,0.0007659455372236,0.0098297673483743,0.001001188823528,0.0100700145343429,0.0100558051058455,4.825256430862255e-07,2.7909502990293097e-06,2.2273415683482723e-06
0.0287384259259259,9.257176926979524,10.693364887733535,11.184656664093325,11.364829868544916,11.56681969145609,11.885986077317966,11.950759318415294,11.998101011221138,11.98122298272756,11.008469461849756,285.1439382795815,0.338786679833478,0.009121873727677,0.0007659468949668,0.0098296990057811,0.0010011893066296,0.0100700426378078,0.010055827503318,4.825265175021545e-07,2.790924124456025e-06,2.227322462967334e-06
0.02875,9.257061003197634,10.693133900020255,11.184211320485076,11.364491277258992,11.56655280761612,11.885911027442148,11.950701318302606,11.998095527160103,11.981215665721948,11.008472844217351,285.14392891054376,0.3389161294875845,0.0091217660954456,0.0007659482516832,0.0098296306636056,0.0010011897897323,0.0100700707410794,0.0100558499006472,4.825273899154141e-07,2.790897938968871e-06,2.2273033501621923e-06
0.028761574074074,9.256945059214615,10.69290293918499,11.183766132571291,11.364152740428269,11.566285986357345,11.885835980253148,11.95064331242611,11.998090037780004,11.981208348836674,11.008476226562207,285.1439195364594,0.3390455739857981,0.0091216585096451,0.000765949607373,0.0098295623218482,0.001001190272836,0.0100700988441575,0.0100558722978331,4.825282603270872e-07,2.79087174256611e-06,2.227284229935716e-06
0.0287731481481481,9.256829094506315,10.692672004710118,11.183321100351122,11.363814258084346,11.56601922769056,11.88576093573988,11.950585300806324,11.998084543080324,11.981201032071567,11.008479608884445,285.14391015733014,0.3391750133298971,0.0091215509705048,0.0007659509620366,0.0098294939805092,0.0010011907559408,0.010070126947042,0.0100558946948754,4.825291287382562e-07,2.7908455352460022e-06,2.227265102290774e-06
0.0287847222222222,9.25671310854858,10.692441096077973,11.182876223823657,11.363475830258778,11.565752531626572,11.885685893891264,11.950527283464057,11.998079043060727,11.981193715426514,11.008482991183996,285.1439007731579,0.3393044475216596,0.0091214434782541,0.0007659523156741,0.0098294256395887,0.0010011912390467,0.0100701550497329,0.0100559170917743,4.825299951500035e-07,2.79081931700681e-06,2.227245967230235e-06
0.0287962962962962,9.256597100817316,10.692210212771045,11.182431502988097,11.363137456983168,11.565485898176236,11.885610854696154,11.950469260419936,11.998073537720586,11.981186398901457,11.008486373460812,285.1438913839445,0.3394338765628641,0.009121336033122,0.000765953668286,0.009829357299087,0.0010011917221536,0.01007018315223,0.0100559394885294,4.825308595634119e-07,2.790793087846793e-06,2.2272268247569687e-06
0.0288078703703703,9.256481070788368,10.691979354271725,11.181986937843533,11.362799138289006,11.565219327350237,11.885535818143524,11.950411231694602,11.998068027059617,11.981179082496226,11.008489755715004,285.1438819896918,0.3395633004552888,0.009121228635338,0.0007659550198726,0.0098292889590044,0.0010011922052616,0.0100702112545333,0.0100559618851409,4.825317219795638e-07,2.7907668477642128e-06,2.227207674873844e-06
0.0288194444444444,9.256365017937584,10.69174852006239,11.181542528389173,11.362460874207898,11.56495281915943,11.885460784222232,11.9503531973088,11.998062511077194,11.981171766210764,11.00849313794646,285.14387259040166,0.3396927192007119,0.0091211212851312,0.000765956370434,0.0098292206193412,0.0010011926883706,0.0100702393566425,0.0100559842816085,4.825325823995417e-07,2.7907405967573306e-06,2.2271885175837287e-06
0.0288310185185185,9.256248941740864,10.691517709625488,11.181098274624048,11.362122664771448,11.564686373614675,11.885385752921197,11.950295157283108,11.998056989772977,11.981164450045014,11.008496520155234,285.14386318607586,0.3398221328009116,0.0091210139827309,0.0007659577199705,0.0098291522800975,0.0010011931714807,0.0100702674585578,0.0100560066779322,4.825334408244283e-07,2.790714334824408e-06,2.227169352889493e-06
0.0288425925925925,9.25613284167406,10.69128692244334,11.180654176547364,11.361784510011148,11.564419990726662,11.88531072422927,11.950237111638272,11.998051463146451,11.98115713399875,11.008499902341384,285.1438537767163,0.3399515412576663,0.0091209067283664,0.0007659590684826,0.0098290839412737,0.0010011936545918,0.0100702955602788,0.0100560290741119,4.825342972553059e-07,2.790688061963705e-06,2.227150180794005e-06
0.0288541666666666,9.256016717213017,10.691056157998446,11.18021023415821,11.361446409958605,11.5641536705063,11.885235698135489,11.950179060394872,11.998045931197169,11.98114981807197,11.008503284504798,285.1438443623248,0.3400809445727543,0.009120799522267,0.0007659604159704,0.00982901560287,0.001001194137704,0.0100703236618055,0.0100560514701476,4.825351516932574e-07,2.7906617781734832e-06,2.227131001300135e-06
0.0288657407407407,9.255900567833637,10.69082541577319,11.17976644745579,11.361108364645418,11.563887412964275,11.88516067462865,11.950121003573711,11.998040393924668,11.981142502264504,11.00850666664553,285.14383494290314,0.3402103427479536,0.0091206923646619,0.0007659617624342,0.0098289472648867,0.0010011946208172,0.0100703517631379,0.0100560738660391,4.82536004139365e-07,2.7906354834520044e-06,2.227111814410751e-06
0.0288773148148148,9.255784393011766,10.690594695250011,11.179322816439196,11.360770374103083,11.563621218111509,11.885085653697672,11.95006294119537,11.998034851328498,11.98113518657624,11.008510048763585,285.1438255184533,0.3403397357850428,0.0091205852557803,0.0007659631078743,0.009828878927324,0.0010011951039314,0.0100703798642757,0.0100560962617863,4.825368545947114e-07,2.7906091777975283e-06,2.227092620128722e-06
0.0288888888888888,9.255668192223196,10.69036399591124,11.178879341107574,11.360432438363205,11.563355085958731,11.885010635331524,11.950004873280475,11.998029303408202,11.981127871007118,11.008513430858956,285.1438160889771,0.3404691236857998,0.0091204781958516,0.0007659644522911,0.0098288105901821,0.0010011955870467,0.010070407965219,0.0100561186573893,4.825377030603791e-07,2.790582861208317e-06,2.227073418456917e-06
0.0289004629629629,9.25555196494389,10.690133317239315,11.178436021460072,11.360094557457389,11.563089016516756,11.88493561951907,11.94994679984984,11.99802375016327,11.981120555557029,11.008516812931646,285.1438066544763,0.3405985064520032,0.0091203711851049,0.0007659657956848,0.0098287422534613,0.0010011960701631,0.0100704360659675,0.0100561410528478,4.825385495374506e-07,2.790556533682632e-06,2.227054209398205e-06
0.028912037037037,9.255435710649692,10.68990265871662,11.17799285749578,11.359756731417122,11.562823009796375,11.884860606249164,11.949888720924037,11.998018191593305,11.981113240225852,11.008520194981656,285.1437972149527,0.3407278840854311,0.0091202642237696,0.0007659671380556,0.0098286739171619,0.0010011965532804,0.0100704641665213,0.0100561634481618,4.825393940270085e-07,2.7905301952187324e-06,2.2270349929554548e-06
0.0289236111111111,9.255319428816447,10.68967201982565,11.177549849213904,11.35941896027407,11.562557065808392,11.884785595510834,11.949830636523757,11.99801262769779,11.98110592501348,11.008523577008988,285.1437877704083,0.3408572565878617,0.0091201573120749,0.000765968479404,0.0098286055812842,0.0010011970363988,0.0100704922668801,0.0100561858433313,4.825402365301354e-07,2.7905038458148814e-06,2.227015769131536e-06
0.0289351851851851,9.255203118920008,10.689441400048736,11.177106996613476,11.359081244059666,11.562291184563662,11.884710587292886,11.949772546669692,11.998007058476333,11.981098609919798,11.008526959013636,285.1437783208449,0.3409866239610734,0.0091200504502501,0.0007659698197301,0.0098285372458283,0.0010011975195183,0.0100705203670439,0.0100562082383561,4.825410770479138e-07,2.790477485469339e-06,2.2269965379293168e-06
0.0289467592592592,9.255086780436272,10.68921079886826,11.176664299693757,11.358743582805571,11.562025366072874,11.884635581584234,11.949714451382476,11.99800148392842,11.98109129494469,11.008530340995604,285.1437688662643,0.3411159862068443,0.0091199436385245,0.0007659711590342,0.0098284689107946,0.0010011980026387,0.0100705484670126,0.0100562306332361,4.825419155814261e-07,2.790451114180367e-06,2.2269772993516664e-06
0.0289583333333333,9.25497041284109,10.68898021576672,11.176221758453837,11.358405976543338,11.56175961034694,11.88456057837385,11.9496563506828,11.997995904053596,11.9810839800881,11.008533722954894,285.1437594066683,0.3412453433269529,0.0091198368771272,0.0007659724973167,0.0098284005761832,0.0010011984857602,0.0100705765667861,0.0100562530279713,4.825427521317551e-07,2.7904247319462256e-06,2.226958053401454e-06
0.0289699074074074,9.254854015610306,10.68874965022644,11.175779372892803,11.358068425304566,11.561493917396604,11.884485577650535,11.949598244591357,11.997990318851407,11.981076665349915,11.008537104891444,285.1437499420589,0.3413746953231772,0.0091197301662876,0.0007659738345778,0.0098283322419945,0.0010011989688827,0.0100706046663643,0.0100562754225616,4.825435866999831e-07,2.7903983387651766e-06,2.2269388000815485e-06
0.0289814814814814,9.254737588219768,10.688519101729868,11.17533714300987,11.357730929120748,11.561228287232666,11.884410579403324,11.949540133128778,11.9979847283214,11.981069350729967,11.008540486805371,285.1437404724378,0.3415040421972957,0.0091196235062349,0.0007659751708178,0.0098282639082287,0.0010011994520063,0.010070632765747,0.0100562978170069,4.825444192871928e-07,2.790371934635481e-06,2.226919539394819e-06
0.0289930555555555,9.254621130145438,10.688288569759436,11.17489506880412,11.35739348802349,11.560962719865984,11.88433558362101,11.949482016315756,11.997979132463117,11.981062036228195,11.00854386869662,285.14373099780687,0.3416333839510864,0.0091195168971984,0.000765976506037,0.009828195574886,0.0010011999351308,0.0100706608649341,0.0100563202113071,4.825452498944668e-07,2.790345519555399e-06,2.226900271344134e-06
0.0290046296296296,9.254504640863049,10.688058053797477,11.1744531502747,11.35705610204434,11.560697215307243,11.88426059029257,11.94942389417298,11.997973531276102,11.981054721844488,11.008547250565186,285.143721518168,0.3417627205863278,0.0091194103394073,0.0007659778402357,0.0098281272419668,0.0010012004182564,0.0100706889639257,0.0100563426054621,4.825460785228873e-07,2.7903190935231927e-06,2.226880995932362e-06
0.0290162037037037,9.254388119848556,10.687827553326429,11.174011387420704,11.3567187712149,11.56043177356736,11.88418559940692,11.949365766721089,11.997967924759903,11.981047407578728,11.008550632411072,285.14371203352295,0.3418920521047981,0.009119303833091,0.0007659791734141,0.0098280589094711,0.001001200901383,0.0100707170627214,0.0100563649994718,4.825469051735372e-07,2.7902926565371237e-06,2.2268617131623742e-06
0.0290277777777777,9.254271566577811,10.687597067828731,11.173569780241394,11.356381495566724,11.560166394657074,11.88411061095286,11.949307633980766,11.997962312914012,11.981040093430806,11.008554014234278,285.1437025438737,0.3420213785082755,0.0091191973784786,0.0007659805055727,0.0098279905773995,0.0010012013845105,0.0100707451613214,0.0100563873933362,4.825477298474989e-07,2.790266208595451e-06,2.226842423037037e-06
0.0290393518518518,9.254154980526664,10.687366596786774,11.1731283287358,11.356044275131351,11.559901078587188,11.88403562491942,11.949249495972651,11.997956695737969,11.981032779400664,11.008557396034805,285.14369304922195,0.3421506997985383,0.0091190909757994,0.0007659818367115,0.0098279222457519,0.0010012018676391,0.0100707732597253,0.0100564097870552,4.82548552545855e-07,2.7902397496964378e-06,2.226823125559221e-06
0.0290509259259259,9.254038361170956,10.687136139682934,11.17268703290307,11.35570710994034,11.559635825368504,11.88396064129546,11.949191352717492,11.997951073231375,11.981025465488187,11.008560777812647,285.14368354956963,0.3422800159773647,0.0091189846252827,0.000765983166831,0.0098278539145288,0.0010012023507687,0.0100708013579333,0.0100564321806286,4.82549373269688e-07,2.790213279838344e-06,2.2268038207317944e-06
0.0290625,9.253921707986592,10.686905695999712,11.172245892742351,11.355370000025346,11.559370635011874,11.883885660069836,11.94913320423592,11.997945445393723,11.981018151693206,11.008564159567811,285.1436740449185,0.342409327046533,0.0091188783271578,0.0007659844959315,0.0098277855837304,0.0010012028338994,0.010070829455945,0.0100564545740565,4.825501920200803e-07,2.7901867990194314e-06,2.2267845085576265e-06
0.029074074074074,9.25380502044942,10.686675265219378,11.171804908252795,11.35503294541786,11.559105507528043,11.883810681231523,11.949075050548572,11.997939812224615,11.981010838015663,11.008567541300351,285.1436645352706,0.3425386330078215,0.0091187720816539,0.0007659858240131,0.0098277172533569,0.001001203317031,0.0100708575537605,0.0100564769673387,4.825510087981147e-07,2.7901603072379605e-06,2.2267651890395863e-06
0.0290856481481481,9.253688298035286,10.686444846824427,11.171364079433545,11.354695946149434,11.558840442927815,11.883735704769435,11.949016891676138,11.99793417372348,11.981003524455389,11.008570923010154,285.14365502062753,0.3426679338630085,0.0091186658890003,0.0007659871510762,0.0098276489234086,0.0010012038001636,0.0100708856513796,0.0100564993604751,4.825518236048736e-07,2.7901338044921926e-06,2.226745862180542e-06
